baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id	external_gene_name	description	entrez_id
544.893583788482	-0.375637802618469	0.0840254023523304	-4.47052667529477	7.80272107181136e-06	0.000172760861031701	ENSG00000198959	TGM2	transglutaminase 2	7052
1169.06630736148	-0.252716950252615	0.0568969557971772	-4.4416603087428	8.92674049867345e-06	0.000195252160361894	ENSG00000155368	DBI	diazepam binding inhibitor, acyl-CoA binding protein	1622
1136.81413551086	0.256985009219239	0.0578464101878835	4.44254031295217	8.8902969797331e-06	0.000195252160361894	ENSG00000169710	FASN	fatty acid synthase	2194
411.9823838418	-0.433484205217286	0.0977954141014893	-4.43256168195605	9.31200502242437e-06	0.000202360081209704	ENSG00000163938	GNL3	G protein nucleolar 3	26354
52277.0873786144	0.0356949869779308	0.00805507743460337	4.43136484630063	9.36384969853715e-06	0.000202360081209704	ENSG00000198763	ND2	NADH dehydrogenase subunit 2	4536
474.535070996399	-0.402060527041911	0.0911213631956256	-4.41236295136125	1.02248517132792e-05	0.000219651725197767	ENSG00000127922	SEM1	SEM1 26S proteasome subunit	7979
291.411158609461	-0.503094262672046	0.114128355621345	-4.4081443207787	1.04260065389439e-05	0.000222647678100879	ENSG00000143977	SNRPG	small nuclear ribonucleoprotein polypeptide G	6637
1339.29068180924	-0.240481538078986	0.0547923421379907	-4.38896255745648	1.13892674256506e-05	0.000241787447877489	ENSG00000142864	SERBP1	SERPINE1 mRNA binding protein 1	26135
2732.98524789422	-0.163696313029318	0.0373835289454067	-4.37883521559383	1.1931530476688e-05	0.000251818090586941	ENSG00000111669	TPI1	triosephosphate isomerase 1	7167
5539.15188577917	-0.112599605500018	0.0257827281881861	-4.36724945002572	1.25821000084051e-05	0.000264004644943803	ENSG00000142192	APP	amyloid beta precursor protein	351
2035.76969340718	0.498150122763131	0.114467482520631	4.35189201154437	1.34967739123062e-05	0.000281559867338226	ENSG00000229344	MTCO2P12	MT-CO2 pseudogene 12	107075310
2255.89593774385	-0.176764221618655	0.040731128304647	-4.33978210219354	1.42624067298947e-05	0.00029582198786316	ENSG00000009307	CSDE1	cold shock domain containing E1	7812
500.464952588395	0.366079499503508	0.0844293366353287	4.33592770111053	1.45146649622162e-05	0.000299333861992219	ENSG00000125868	DSTN	destrin, actin depolymerizing factor	11034
1946.55619808328	-0.19097513855443	0.0441030804201437	-4.33019954014832	1.48974286773447e-05	0.000305481932366688	ENSG00000156482	RPL30	ribosomal protein L30	6156
2184.14279034268	0.178545195312871	0.0412521976116016	4.32813778780739	1.50375386956789e-05	0.000306612865269521	ENSG00000030582	GRN	granulin precursor	2896
4051.43752089386	-0.129735093505907	0.0300424412792467	-4.31839384489461	1.571687845292e-05	0.000318664125486452	ENSG00000142541	RPL13A	ribosomal protein L13a	23521
1231.34729039994	-0.2367531948936	0.0550984175536504	-4.29691460127814	1.73191878783471e-05	0.000349189659513713	ENSG00000010278	CD9	CD9 molecule	928
559.314832106295	-0.351843342744075	0.0822352682890375	-4.27849692795345	1.88159586461236e-05	0.000377259970854779	ENSG00000189091	SF3B3	splicing factor 3b subunit 3	23450
196.496344372077	-0.607314581877984	0.142115126938246	-4.27339858157311	1.92515870396897e-05	0.000383861754841106	ENSG00000241837	ATP5PO	ATP synthase peripheral stalk subunit OSCP	539
554.568094773341	-0.349516337071892	0.0818319396055156	-4.2711481452938	1.94469163879443e-05	0.000385625940901599	ENSG00000169594	BNC1	basonuclin zinc finger protein 1	646
1135.19571903945	-0.245496121058086	0.057582405078154	-4.26338776098159	2.01350660558688e-05	0.000397089909265741	ENSG00000165280	VCP	valosin containing protein	7415
2118.85411358599	-0.177630550639941	0.0417740039627337	-4.25217919734015	2.11700351923919e-05	0.000415231831572513	ENSG00000160213	CSTB	cystatin B	1476
398.832120824363	0.39952063181007	0.0941527772477694	4.24332285768591	2.20234229762972e-05	0.000429635316332199	ENSG00000169469	SPRR1B	small proline rich protein 1B	6699
756.80636900196	-0.298160009490848	0.0704754133031816	-4.23069543711903	2.32969929728759e-05	0.000452036815264027	ENSG00000087302	RTRAF	RNA transcription, translation and transport factor	51637
608.819616383796	0.326024995081677	0.0774191202702661	4.21116894564987	2.54052654107888e-05	0.000487700015252855	ENSG00000062716	VMP1	vacuole membrane protein 1	81671
295.742546278042	-0.489845219651418	0.116312121285141	-4.21147180740135	2.53712221950365e-05	0.000487700015252855	ENSG00000100138	SNU13	small nuclear ribonucleoprotein 13	4809
446.603106786664	-0.384610530880392	0.0916466388047859	-4.196668158225	2.70870363280332e-05	0.000515038041663466	ENSG00000146007	ZMAT2	zinc finger matrin-type 2	153527
932.544932650847	-0.279476746695674	0.066598592599666	-4.19643622764899	2.71147763690935e-05	0.000515038041663466	ENSG00000221983	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	7311
941.834812391694	0.263793698497125	0.0628809683587243	4.19512780070801	2.72717774424149e-05	0.000515308087904059	ENSG00000134294	SLC38A2	solute carrier family 38 member 2	54407
960.923623783055	0.259469640616532	0.061881920779892	4.19297974830873	2.75314030010559e-05	0.000517504340785473	ENSG00000099875	MKNK2	MAPK interacting serine/threonine kinase 2	2872
1115.01554080154	-0.241221179437489	0.0576682767534613	-4.18290944376121	2.87802051224467e-05	0.000538174923766375	ENSG00000244398	RPL36AP37	ribosomal protein L36a pseudogene 37	729362
536.312497525212	0.341661395190815	0.0819271482086794	4.17030743363063	3.04188998802156e-05	0.000565885616843804	ENSG00000141424	SLC39A6	solute carrier family 39 member 6	25800
2740.21889759479	-0.157993520426735	0.0381886537549469	-4.13718486754115	3.51592833501321e-05	0.000650717198003214	ENSG00000115677	HDLBP	high density lipoprotein binding protein	3069
1946.89608626287	-0.180573852065914	0.043888343675182	-4.11439204455612	3.88201182162834e-05	0.000714805135931463	ENSG00000078369	GNB1	G protein subunit beta 1	2782
294.117604379988	0.448301289861885	0.109110262099793	4.10869959648587	3.97893236144285e-05	0.00072893232956585	ENSG00000142178	SIK1	salt inducible kinase 1	150094
906.177474461741	-0.26985063743682	0.0657641552648974	-4.10330880629218	4.07283045118572e-05	0.000742365914057034	ENSG00000111057	KRT18	keratin 18	3875
172.011175781602	0.585105374408211	0.142744680834283	4.09896446570558	4.15002738063768e-05	0.000752635618930722	ENSG00000033178	UBA6	ubiquitin like modifier activating enzyme 6	55236
2259.40183273873	0.170384347552954	0.0416187206846669	4.09393524716695	4.24112800357137e-05	0.000765311548244453	ENSG00000178209	PLEC	plectin	5339
354.460390414954	0.413935129645749	0.101145229469131	4.092482975404	4.26778586635548e-05	0.000766290507048604	ENSG00000275993	LOC102724428	salt inducible kinase 1B (putative)	102724428
345.43905244209	0.415731697379594	0.101640181958308	4.09022976316713	4.3094606330519e-05	0.000769942743796254	ENSG00000221978	CCNL2	cyclin L2	81669
1480.36910324073	-0.206893917830806	0.0506124908042731	-4.08780351535946	4.35476735378052e-05	0.000774204698512015	ENSG00000143569	UBAP2L	ubiquitin associated protein 2 like	9898
2364.97227907515	-0.161997341544995	0.0397369681262235	-4.07674136160601	4.56712451136538e-05	0.00080797805693714	ENSG00000205542	TMSB4X	thymosin beta 4 X-linked	7114
9431.18988169055	-0.0822048959940567	0.020247013827179	-4.06009976067222	4.90517534259034e-05	0.000863550137141879	ENSG00000034510	TMSB10	thymosin beta 10	9168
308.803867838039	-0.451658694162875	0.111378884369705	-4.05515548767451	5.01009646285435e-05	0.000877739715264144	ENSG00000146425	DYNLT1	dynein light chain Tctex-type 1	6993
1001.38130666901	-0.246215373848747	0.0608223837920935	-4.04810463677935	5.16340634828695e-05	0.000900228672027421	ENSG00000088986	DYNLL1	dynein light chain LC8-type 1	8655
2790.64314709948	-0.149213800721445	0.0368740959331351	-4.04657516192449	5.19724419581696e-05	0.000901771841476126	ENSG00000158710	TAGLN2	transgelin 2	8407
956.123941241642	-0.252293678754289	0.0624703727976592	-4.03861330508568	5.37681198848217e-05	0.000928464807006322	ENSG00000169813	HNRNPF	heterogeneous nuclear ribonucleoprotein F	3185
6195.4450794626	-0.102214114313561	0.025354387011785	-4.03141729539943	5.54415062263205e-05	0.000948286236828393	ENSG00000197747	S100A10	S100 calcium binding protein A10	6281
4716.25070967538	-0.121228632135561	0.0300667296498842	-4.03198597077978	5.53074894665517e-05	0.000948286236828393	ENSG00000166598	HSP90B1	heat shock protein 90 beta family member 1	7184
2416.24945587434	-0.158991646768696	0.0394714139744282	-4.02802004690532	5.62485485290242e-05	0.000957551941704001	ENSG00000107581	EIF3A	eukaryotic translation initiation factor 3 subunit A	8661
776.431728210199	-0.28127184457108	0.0702164844985634	-4.00578078751343	6.18129559377753e-05	0.00104733783088935	ENSG00000089737	DDX24	DEAD-box helicase 24	57062
1421.88971469761	-0.207197786812495	0.0521147854580556	-3.9757965995899	7.01440597924096e-05	0.00118294351304115	ENSG00000138674	SEC31A	SEC31 homolog A, COPII coat complex component	22872
1247.97961209122	0.214267763999036	0.0539208970018794	3.9737425731543	7.07520307758312e-05	0.00118764687939523	ENSG00000168528	SERINC2	serine incorporator 2	347735
173.730417601902	0.604316265707161	0.152144156463746	3.97199787197322	7.12723567433334e-05	0.00119084229391986	ENSG00000178363	CALML3	calmodulin like 3	810
1639.71672294451	-0.193756668849532	0.0490389467125251	-3.95107729342899	7.78001904928717e-05	0.00129392114050126	ENSG00000153113	CAST	calpastatin	831
1322.4906030213	-0.219018974248012	0.0557660498904809	-3.92746078802683	8.58474116773423e-05	0.00142120783827307	ENSG00000182899	RPL35A	ribosomal protein L35a	6165
196.501581543489	0.520781409799511	0.132676490221643	3.92519736487993	8.665865708599e-05	0.00142808718458145	ENSG00000134108	ARL8B	ADP ribosylation factor like GTPase 8B	55207
172.651360555736	0.555374336408125	0.142665893492414	3.89283186620672	9.90808233316818e-05	0.0016201477586905	ENSG00000139324	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3	160418
799.180257578645	-0.290415156541714	0.0746086477540685	-3.89251333838679	9.92110431339986e-05	0.0016201477586905	ENSG00000179295	PTPN11	protein tyrosine phosphatase non-receptor type 11	5781
996.673809501941	-0.23960084081227	0.0616144483035593	-3.88871194028737	0.000100777643662864	0.0016383176395463	ENSG00000132341	RAN	RAN, member RAS oncogene family	5901
583.256885263012	-0.324204361068664	0.0835638011857435	-3.87972251702661	0.000104575695692158	0.00169243805270403	ENSG00000264281	NA	NA	NA
922.077168812949	-0.247162619979439	0.0638649419608969	-3.8700829029293	0.000108798349345318	0.00175291626244309	ENSG00000065154	OAT	ornithine aminotransferase	4942
686.960336175259	-0.301862330482269	0.0781707911014942	-3.86157446059797	0.0001126586658497	0.00180704500022918	ENSG00000244716	RPL17P7	ribosomal protein L17 pseudogene 7	100132742
756.866528240715	-0.280189537514809	0.0728075085229855	-3.84836046719484	0.000118910995051458	0.00189889283690581	ENSG00000196531	NACA	nascent polypeptide associated complex subunit alpha	4666
610.963927600866	-0.303546751978579	0.0789467837483663	-3.84495400023006	0.000120575054942092	0.00191698402328638	ENSG00000007168	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1	5048
1326.2264574372	-0.220341922251162	0.0573816641627841	-3.83993607480748	0.000123066350849523	0.00194801079042073	ENSG00000114942	EEF1B2	eukaryotic translation elongation factor 1 beta 2	1933
2919.8098463449	-0.138842157969382	0.0361973650043857	-3.83569792863541	0.000125208223425351	0.00197325973075149	ENSG00000172757	CFL1	cofilin 1	1072
1115.74440773326	-0.221184381650641	0.0579333807060356	-3.81790910447588	0.000134587490722849	0.00211185327834244	ENSG00000116030	SUMO1	small ubiquitin like modifier 1	7341
340.639032031097	-0.420381517506601	0.110435490345557	-3.80657989737909	0.000140901787059724	0.00220136168614089	ENSG00000111348	ARHGDIB	Rho GDP dissociation inhibitor beta	397
1670.29787981124	-0.185019152466492	0.0486693680445148	-3.80155239117276	0.000143792324861604	0.0022272381992512	ENSG00000086758	HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	10075
3603.28907624884	-0.123068005914446	0.0323728975582341	-3.80157524339813	0.000143779060661281	0.0022272381992512	ENSG00000084234	APLP2	amyloid beta precursor like protein 2	334
408.911173059432	0.356360946140621	0.0937859425925934	3.79972665720976	0.00014485577394167	0.00223412174425422	ENSG00000125534	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	79144
675.81301207183	-0.288093746518725	0.0759758843549984	-3.79191040636793	0.00014949284951016	0.00229582848460497	ENSG00000004455	AK2	adenylate kinase 2	204
621.528847433439	0.292699481733088	0.0772677712034141	3.78811860591309	0.000151792386777125	0.00231342839920576	ENSG00000204525	HLA-C	major histocompatibility complex, class I, C	3107
766.425502226246	-0.271790598382081	0.0717521590689627	-3.78790829305717	0.000151920900695972	0.00231342839920576	ENSG00000007202	BLTP2	bridge-like lipid transfer protein family member 2	9703
2462.2791760449	-0.147689243278404	0.0391297806062227	-3.77434376043798	0.000160429414956968	0.00243273007806595	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	7531
1713.0400021082	-0.176999841683879	0.0469657537749021	-3.76870011566737	0.000164099895914597	0.00247797708935473	ENSG00000205581	HMGN1	high mobility group nucleosome binding domain 1	3150
277.897688704662	0.431043361987543	0.115074040553441	3.74579149141257	0.000179825907939203	0.00269587477627974	ENSG00000010322	NISCH	nischarin	11188
763.402742405591	-0.265176485949964	0.0707983963085366	-3.74551543221877	0.000180023779740487	0.00269587477627974	ENSG00000145555	MYO10	myosin X	4651
830.252751930588	-0.253440394678484	0.0676911175598006	-3.74407165688447	0.000181061978401316	0.00269932288545477	ENSG00000102172	SMS	spermine synthase	6611
1204.58722418812	-0.213338936236254	0.0569949611594143	-3.74311924942887	0.000181749919968276	0.00269932288545477	ENSG00000172809	RPL38	ribosomal protein L38	6169
426.444508472632	0.534483669980888	0.142881312068766	3.74075281254174	0.00018346989492538	0.0027137002081381	ENSG00000082898	XPO1	exportin 1	7514
479.455397731386	-0.345235497465951	0.0927294754100264	-3.72303947519823	0.000196838731670562	0.00289955503101657	ENSG00000087191	PSMC5	proteasome 26S subunit, ATPase 5	5705
1302.45209948968	-0.19806846286394	0.0532555801519204	-3.71920580526805	0.000199850169028254	0.00293194821147549	ENSG00000189403	HMGB1	high mobility group box 1	3146
647.126790281386	-0.283881012890123	0.0764257497762716	-3.71446814354003	0.000203631518963589	0.00297532855036273	ENSG00000135930	EIF4E2	eukaryotic translation initiation factor 4E family member 2	9470
1442.58284446234	0.187265419187145	0.0504569895577381	3.71138708092874	0.00020612661644198	0.00299964096265769	ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1	283131
171.876075556195	0.547695630897581	0.147833891417944	3.70480426135289	0.000211554033573617	0.00306625906492845	ENSG00000187244	BCAM	basal cell adhesion molecule (Lutheran blood group)	4059
583.551326518335	-0.302137337538265	0.0816778345858132	-3.69913501099041	0.000216335504595098	0.00312301934433484	ENSG00000196821	ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains	64771
205.669245201069	-0.505573308019441	0.137055499011223	-3.68882176685256	0.000225294971307303	0.00323940060337872	ENSG00000131171	SH3BGRL	SH3 domain binding glutamate rich protein like	6451
2061.735561145	-0.156713363622229	0.0425128878947684	-3.6862554247112	0.000227577944281324	0.00325924127345754	ENSG00000047849	MAP4	microtubule associated protein 4	4134
770.90200180384	-0.260400049702476	0.0707207667706921	-3.68208747717354	0.000231332001216231	0.00329990985134141	ENSG00000167772	ANGPTL4	angiopoietin like 4	51129
467.669820883704	-0.330485326278205	0.089819655411206	-3.67943213281325	0.00023375388483087	0.00332132980454571	ENSG00000266472	MRPS21	mitochondrial ribosomal protein S21	54460
685.631671312721	-0.28437489190614	0.0774167181915389	-3.67330078759681	0.000239437358059152	0.00338874284406071	ENSG00000152234	ATP5F1A	ATP synthase F1 subunit alpha	498
2860.58945853186	-0.134136476923472	0.0366963622406504	-3.65530719486092	0.000256874201905535	0.00362132419795732	ENSG00000122406	RPL5	ribosomal protein L5	6125
638.381629069922	0.281351772642647	0.0771553758553118	3.64656084587367	0.00026577356728951	0.00373220546438849	ENSG00000187109	NAP1L1	nucleosome assembly protein 1 like 1	4673
1884.14118833909	-0.160889517239037	0.0443693670707559	-3.62613956116315	0.000287689910559679	0.00402431351631737	ENSG00000156467	UQCRB	ubiquinol-cytochrome c reductase binding protein	7381
757.227992184527	-0.258770955514588	0.0715546443923412	-3.61641033523584	0.000298716724254631	0.00416242725032804	ENSG00000123562	MORF4L2	mortality factor 4 like 2	9643
598.409758526241	-0.28577277094536	0.0792964759142131	-3.60385209620819	0.000313535518332942	0.00435211417562919	ENSG00000173660	UQCRH	ubiquinol-cytochrome c reductase hinge protein	7388
271.774352134079	0.426394929181574	0.118379511535554	3.60193181785101	0.00031586121745929	0.00436759821383363	ENSG00000130827	PLXNA3	plexin A3	55558
1247.3179709314	0.19356862716063	0.0538138004659128	3.59700718932204	0.000321899589829859	0.00443410541868687	ENSG00000172270	BSG	basigin (Ok blood group)	682
325.79746297915	0.392730960753793	0.109325785174361	3.59229947562176	0.000327772856731372	0.0044978412165153	ENSG00000105722	ERF	ETS2 repressor factor	2077
266.907747527792	-0.427098952594952	0.119220437351704	-3.58243068120106	0.000340411963113422	0.00465358626847099	ENSG00000123505	AMD1	adenosylmethionine decarboxylase 1	262
866.481051130868	-0.238996718664147	0.0668029302914024	-3.57763825062186	0.00034671284469067	0.00472183643957972	ENSG00000100764	PSMC1	proteasome 26S subunit, ATPase 1	5700
